Depth,Density,Block_densities,Density_Kg_m3,Block_Density_Kg_m3,Depth_m,pp,Sv,Sv_block,overburdenStressGradient,overburdenStressGradientBlock,Continuous_porosity,Block_porosity
6171,2.204,2.184733521923621,2204.0,2184.7335219236206,1880.9208,2715.2400000000002,5043.641024784207,5047.204478439554,0.8173134054098536,0.8178908569825886,0.2917647058823529,0.30309792828022314
6172,2.2,2.184733521923621,2200.0,2184.7335219236206,1881.2256,2715.68,5044.5941402607505,5048.15097995404,0.8173354083377755,0.8179116947430395,0.2941176470588235,0.30309792828022314
6173,2.214,2.184733521923621,2214.0,2184.7335219236206,1881.5304,2716.12,5045.5533210176,5049.097481468526,0.8173583866867974,0.8179325257522316,0.2858823529411766,0.30309792828022314
6174,2.198,2.184733521923621,2198.0,2184.7335219236206,1881.8352,2716.56,5046.505570025529,5050.043982983012,0.817380234859982,0.8179533500134454,0.29529411764705893,0.30309792828022314
6175,2.207,2.184733521923621,2207.0,2184.7335219236206,1882.14,2717.0,5047.461718142225,5050.990484497498,0.8174027073914535,0.8179741675299592,0.29000000000000015,0.30309792828022314
6176,2.207,2.184733521923621,2207.0,2184.7335219236206,1882.4448,2717.44,5048.417866258922,5051.936986011984,0.8174251726455508,0.8179949783050492,0.29000000000000015,0.30309792828022314
6177,2.198,2.184733521923621,2198.0,2184.7335219236206,1882.7496,2717.88,5049.370115266851,5052.88348752647,0.8174469993956371,0.8180157823419897,0.29529411764705893,0.30309792828022314
6178,2.212,2.184733521923621,2212.0,2184.7335219236206,1883.0544,2718.32,5050.328429555085,5053.829989040956,0.8174698008344261,0.8180365796440525,0.28705882352941176,0.30309792828022314
6179,2.198,2.184733521923621,2198.0,2184.7335219236206,1883.3592,2718.76,5051.280678563014,5054.776490555442,0.8174916132971377,0.8180573702145075,0.29529411764705893,0.30309792828022314
6180,2.168,2.184733521923621,2168.0,2184.7335219236206,1883.664,2719.2,5052.219930541717,5055.722992069928,0.817511315621637,0.8180781540566227,0.3129411764705882,0.30309792828022314
6181,2.182,2.184733521923621,2182.0,2184.7335219236206,1883.9688,2719.64,5053.165247800725,5056.669493584414,0.8175319928491709,0.8180989311736635,0.30470588235294127,0.30309792828022314
6182,2.212,2.184733521923621,2212.0,2184.7335219236206,1884.2736,2720.08,5054.123562088959,5057.6159950989,0.817554765785985,0.8181197015688936,0.28705882352941176,0.30309792828022314
6183,2.196,2.184733521923621,2196.0,2184.7335219236206,1884.5784,2720.52,5055.074944628273,5058.562496613386,0.8175764102584948,0.8181404652455744,0.2964705882352941,0.30309792828022314
6184,2.226,2.184733521923621,2226.0,2184.7335219236206,1884.8832,2720.96,5056.039324196813,5059.5089981278725,0.8176001494496787,0.8181612222069652,0.2788235294117648,0.30309792828022314
6185,2.214,2.184733521923621,2214.0,2184.7335219236206,1885.188,2721.4,5056.998504953663,5060.4554996423585,0.8176230404128799,0.8181819724563231,0.2858823529411766,0.30309792828022314
6186,2.226,2.184733521923621,2226.0,2184.7335219236206,1885.4928,2721.84,5057.962884522202,5061.402001156845,0.8176467643909153,0.8182027159969034,0.2788235294117648,0.30309792828022314
6187,2.23,2.184733521923621,2230.0,2184.7335219236206,1885.7976,2722.28,5058.9289970279715,5062.348502671331,0.8176707607932716,0.8182234528319591,0.2764705882352942,0.30309792828022314
6188,2.24,2.184733521923621,2240.0,2184.7335219236206,1886.1024,2722.72,5059.899441876816,5063.295004185817,0.817695449559925,0.8182441829647409,0.2705882352941176,0.30309792828022314
6189,2.266,2.184733521923621,2266.0,2184.7335219236206,1886.4072,2723.16,5060.881150817657,5064.241505700303,0.8177219503664012,0.8182649063984978,0.2552941176470589,0.30309792828022314
6190,2.262,2.184733521923621,2262.0,2184.7335219236206,1886.712,2723.6,5061.861126821267,5065.188007214789,0.8177481626528703,0.8182856231364763,0.2576470588235295,0.30309792828022314
6191,2.296,2.184733521923621,2296.0,2184.7335219236206,1887.0168,2724.04,5062.855832791333,5066.134508729275,0.8177767457262693,0.8183063331819213,0.2376470588235296,0.30309792828022314
6192,2.271,2.184733521923621,2271.0,2184.7335219236206,1887.3216,2724.48,5063.839707903711,5067.081010243761,0.8178035703978862,0.818327036538075,0.2523529411764707,0.30309792828022314
6193,2.258,2.184733521923621,2258.0,2184.7335219236206,1887.6264,2724.92,5064.817950970091,5068.027511758247,0.8178294769853207,0.8183477332081781,0.26000000000000006,0.30309792828022314
6194,2.222,2.184733521923621,2222.0,2184.7335219236206,1887.9312,2725.36,5065.780597601401,5068.974013272733,0.8178528572168874,0.8183684231954687,0.28117647058823536,0.30309792828022314
6195,2.252,2.184733521923621,2252.0,2184.7335219236206,1888.236,2725.8,5066.756241261935,5069.920514787219,0.8178783278873181,0.8183891065031831,0.26352941176470607,0.30309792828022314
6196,2.246,2.184733521923621,2246.0,2184.7335219236206,1888.5408,2726.2400000000002,5067.729285516625,5070.867016301705,0.8179033708064276,0.8184097831345554,0.26705882352941185,0.30309792828022314
6197,2.236,2.184733521923621,2236.0,2184.7335219236206,1888.8456,2726.68,5068.69799742824,5071.813517816191,0.8179277065399775,0.8184304530928177,0.2729411764705882,0.30309792828022314
6198,2.25,2.184733521923621,2250.0,2184.7335219236206,1889.1504,2727.12,5069.67277462016,5072.760019330677,0.8179530130074476,0.8184511163811999,0.26470588235294124,0.30309792828022314
6199,2.23,2.184733521923621,2230.0,2184.7335219236206,1889.4552,2727.56,5070.63888712593,5073.706520845163,0.8179769135547555,0.8184717730029301,0.2764705882352942,0.30309792828022314
6200,2.214,2.184733521923621,2214.0,2184.7335219236206,1889.76,2728.0,5071.598067882779,5074.653022359649,0.8179996883681901,0.8184924229612337,0.2858823529411766,0.30309792828022314
6201,2.208,2.184733521923621,2208.0,2184.7335219236206,1890.0648,2728.44,5072.5546492337835,5075.599523874135,0.8180220366446999,0.8185130662593348,0.2894117647058823,0.30309792828022314
6202,2.207,2.184733521923621,2207.0,2184.7335219236206,1890.3696,2728.88,5073.51079735048,5076.546025388621,0.818044307860445,0.8185337029004549,0.29000000000000015,0.30309792828022314
6203,2.19,2.184733521923621,2190.0,2184.7335219236206,1890.6744,2729.32,5074.459580483949,5077.492526903107,0.8180653845693937,0.8185543328878135,0.3000000000000001,0.30309792828022314
6204,2.208,2.184733521923621,2208.0,2184.7335219236206,1890.9792,2729.76,5075.4161618349535,5078.439028417593,0.8180877114498636,0.8185749562246282,0.2894117647058823,0.30309792828022314
6205,2.244,2.184733521923621,2244.0,2184.7335219236206,1891.284,2730.2,5076.3883396210285,5079.385529932079,0.8181125446609232,0.8185955729141143,0.268235294117647,0.30309792828022314
6206,2.246,2.184733521923621,2246.0,2184.7335219236206,1891.5888,2730.64,5077.361383875718,5080.332031446565,0.8181375094869027,0.8186161829594852,0.26705882352941185,0.30309792828022314
6207,2.178,2.184733521923621,2178.0,2184.7335219236206,1891.8936,2731.08,5078.304968197497,5081.2785329610515,0.8181577200253741,0.8186367863639522,0.3070588235294119,0.30309792828022314
6208,2.198,2.184733521923621,2198.0,2184.7335219236206,1892.1984,2731.52,5079.257217205426,5082.2250344755375,0.8181793197818019,0.8186573831307244,0.29529411764705893,0.30309792828022314
6209,2.218,2.184733521923621,2218.0,2184.7335219236206,1892.5032,2731.96,5080.218130899505,5083.171535990024,0.8182023080849581,0.8186779732630091,0.283529411764706,0.30309792828022314
6210,2.204,2.184733521923621,2204.0,2184.7335219236206,1892.808,2732.4,5081.172979313279,5084.11803750451,0.8182243122887728,0.8186985567640113,0.2917647058823529,0.30309792828022314
6211,2.207,2.184733521923621,2207.0,2184.7335219236206,1893.1128,2732.84,5082.129127429976,5085.064539018996,0.8182465186652673,0.8187191336369338,0.29000000000000015,0.30309792828022314
6212,2.196,2.184733521923621,2196.0,2184.7335219236206,1893.4176,2733.28,5083.08050996929,5086.011040533482,0.8182679507355586,0.8187397038849777,0.2964705882352941,0.30309792828022314
6213,2.215,2.184733521923621,2215.0,2184.7335219236206,1893.7224,2733.72,5084.040123960446,5086.957542047968,0.8182907007823026,0.818760267511342,0.285294117647059,0.30309792828022314
6214,2.258,2.184733521923621,2258.0,2184.7335219236206,1894.0272,2734.16,5085.018367026826,5087.904043562454,0.8183164414269112,0.8187808245192233,0.26000000000000006,0.30309792828022314
6215,2.26,2.184733521923621,2260.0,2184.7335219236206,1894.332,2734.6,5085.997476561822,5088.85054507694,0.818342313203833,0.8188013749118166,0.2588235294117649,0.30309792828022314
6216,2.22,2.184733521923621,2220.0,2184.7335219236206,1894.6368,2735.04,5086.959256724516,5089.797046591426,0.8183653887909453,0.8188219186923144,0.28235294117647053,0.30309792828022314
6217,2.13,2.184733521923621,2130.0,2184.7335219236206,1894.9416,2735.48,5087.882045799534,5090.743548105912,0.8183821852661307,0.8188424558639074,0.33529411764705896,0.30309792828022314
6218,2.11,2.184733521923621,2110.0,2184.7335219236206,1895.2464,2735.92,5088.796170188401,5091.690049620398,0.8183975828543586,0.8188629864297842,0.3470588235294119,0.30309792828022314
6219,2.122,2.184733521923621,2122.0,2184.7335219236206,1895.5512,2736.36,5089.715493388959,5092.636551134884,0.8184138114470105,0.8188835103931313,0.34000000000000014,0.30309792828022314
6220,2.124,2.184733521923621,2124.0,2184.7335219236206,1895.856,2736.8,5090.635683058131,5093.58305264937,0.8184301741251014,0.8189040277571334,0.3388235294117647,0.30309792828022314
6221,2.11,2.184733521923621,2110.0,2184.7335219236206,1896.1608,2737.2400000000002,5091.549807446998,5094.529554163856,0.8184455565740232,0.8189245385249728,0.3470588235294119,0.30309792828022314
6222,2.116,2.184733521923621,2116.0,2184.7335219236206,1896.4656,2737.68,5092.46653124171,5095.476055678342,0.8184613518549839,0.81894504269983,0.3435294117647059,0.30309792828022314
6223,2.096,2.184733521923621,2096.0,2184.7335219236206,1896.7704,2738.12,5093.374590350272,5096.422557192828,0.8184757496947248,0.8189655402848832,0.3552941176470588,0.30309792828022314
6224,2.14,2.184733521923621,2140.0,2184.7335219236206,1897.0752,2738.56,5094.301711768365,5097.369058707314,0.8184932056183105,0.8189860312833088,0.32941176470588235,0.30309792828022314
6225,2.154,2.184733521923621,2154.0,2184.7335219236206,1897.38,2739.0,5095.234898466763,5098.3155602218,0.8185116302757852,0.8190065156982812,0.3211764705882354,0.30309792828022314
6226,2.188,2.184733521923621,2188.0,2184.7335219236206,1897.6848,2739.44,5096.182815131617,5099.262061736286,0.8185324148942527,0.8190269935329725,0.30117647058823527,0.30309792828022314
6227,2.23,2.184733521923621,2230.0,2184.7335219236206,1897.9896,2739.88,5097.148927637386,5100.208563250772,0.8185561149249054,0.8190474647905528,0.2764705882352942,0.30309792828022314
6228,2.268,2.184733521923621,2268.0,2184.7335219236206,1898.2944,2740.32,5098.131503046841,5101.155064765258,0.8185824507140079,0.8190679294741905,0.2541176470588237,0.30309792828022314
6229,2.286,2.184733521923621,2286.0,2184.7335219236206,1898.5992,2740.76,5099.121876673832,5102.1015662797445,0.8186100299685073,0.8190883875870516,0.24352941176470594,0.30309792828022314
6230,2.262,2.184733521923621,2262.0,2184.7335219236206,1898.904,2741.2,5100.101852677442,5103.0480677942305,0.8186359314088992,0.8191088391323003,0.2576470588235295,0.30309792828022314
6231,2.262,2.184733521923621,2262.0,2184.7335219236206,1899.2088,2741.64,5101.081828681053,5103.994569308717,0.8186618245355565,0.8191292841130985,0.2576470588235295,0.30309792828022314
6232,2.264,2.184733521923621,2264.0,2184.7335219236206,1899.5136,2742.08,5102.062671153278,5104.941070823203,0.8186878483878816,0.8191497225326063,0.25647058823529434,0.30309792828022314
6233,2.25,2.184733521923621,2250.0,2184.7335219236206,1899.8184,2742.52,5103.037448345198,5105.887572337689,0.8187128907982028,0.8191701543939818,0.26470588235294124,0.30309792828022314
6234,2.244,2.184733521923621,2244.0,2184.7335219236206,1900.1232,2742.96,5104.009626131273,5106.834073852175,0.8187375082020008,0.8191905797003809,0.268235294117647,0.30309792828022314
6235,2.242,2.184733521923621,2242.0,2184.7335219236206,1900.428,2743.4,5104.980937448733,5107.780575366661,0.8187619787407752,0.8192109984549576,0.2694117647058824,0.30309792828022314
6236,2.23,2.184733521923621,2230.0,2184.7335219236206,1900.7328,2743.84,5105.947049954502,5108.727076881147,0.8187856077540895,0.8192314106608638,0.2764705882352942,0.30309792828022314
6237,2.25,2.184733521923621,2250.0,2184.7335219236206,1901.0376,2744.28,5106.921827146422,5109.673578395633,0.8188106184297614,0.8192518163212494,0.26470588235294124,0.30309792828022314
6238,2.258,2.184733521923621,2258.0,2184.7335219236206,1901.3424,2744.72,5107.900070212802,5110.620079910119,0.8188361766932996,0.8192722154392624,0.26000000000000006,0.30309792828022314
6239,2.246,2.184733521923621,2246.0,2184.7335219236206,1901.6472,2745.16,5108.873114467492,5111.566581424605,0.8188608934873365,0.8192926080180486,0.26705882352941185,0.30309792828022314
6240,2.214,2.184733521923621,2214.0,2184.7335219236206,1901.952,2745.6,5109.832295224342,5112.513082939091,0.8188833806449265,0.8193129940607518,0.2858823529411766,0.30309792828022314
6241,2.198,2.184733521923621,2198.0,2184.7335219236206,1902.2568,2746.04,5110.7845442322705,5113.459584453577,0.8189047499170439,0.8193333735705138,0.29529411764705893,0.30309792828022314
6242,2.21,2.184733521923621,2210.0,2184.7335219236206,1902.5616,2746.48,5111.74199205189,5114.406085968063,0.8189269452181817,0.8193537465504747,0.28823529411764715,0.30309792828022314
6243,2.23,2.184733521923621,2230.0,2184.7335219236206,1902.8664,2746.92,5112.708104557659,5115.352587482549,0.8189505213130961,0.819374113003772,0.2764705882352942,0.30309792828022314
6244,2.236,2.184733521923621,2236.0,2184.7335219236206,1903.1712,2747.36,5113.676816469274,5116.299088997035,0.8189745061609984,0.8193944729335418,0.2729411764705882,0.30309792828022314
6245,2.255,2.184733521923621,2255.0,2184.7335219236206,1903.476,2747.8,5114.653759832731,5117.245590511521,0.8189998014143685,0.8194148263429177,0.26176470588235307,0.30309792828022314
6246,2.234,2.184733521923621,2234.0,2184.7335219236206,1903.7808,2748.2400000000002,5115.621605275731,5118.192092026007,0.8190236319685769,0.8194351732350316,0.27411764705882363,0.30309792828022314
6247,2.178,2.184733521923621,2178.0,2184.7335219236206,1904.0856,2748.68,5116.56518959751,5119.138593540493,0.8190435712498014,0.8194555136130132,0.3070588235294119,0.30309792828022314
6248,2.186,2.184733521923621,2186.0,2184.7335219236206,1904.3904,2749.12,5117.512239793748,5120.085095054979,0.8190640588658368,0.8194758474799902,0.3023529411764707,0.30309792828022314
6249,2.183,2.184733521923621,2183.0,2184.7335219236206,1904.6952,2749.56,5118.457990287065,5121.031596569465,0.8190843319390406,0.8194961748390888,0.3041176470588237,0.30309792828022314
6250,2.146,2.184733521923621,2146.0,2184.7335219236206,1905.0,2750.0,5119.387711111002,5121.978098083951,0.8191020337777604,0.8195164956934322,0.3258823529411766,0.30309792828022314
6251,2.122,2.184733521923621,2122.0,2184.7335219236206,1905.3048000000001,2750.44,5120.30703431156,5122.924599598437,0.8191180665991936,0.8195368100461426,0.34000000000000014,0.30309792828022314
6252,2.138,2.184733521923621,2138.0,2184.7335219236206,1905.6096,2750.88,5121.2332892610375,5123.8711011129235,0.8191352030168007,0.8195571179003397,0.3305882352941178,0.30309792828022314
6253,2.148,2.184733521923621,2148.0,2184.7335219236206,1905.9144000000001,2751.32,5122.163876553591,5124.8176026274095,0.8191530267957126,0.8195774192591412,0.3247058823529412,0.30309792828022314
6254,2.162,2.184733521923621,2162.0,2184.7335219236206,1906.2192,2751.76,5123.100529126449,5125.764104141896,0.8191718146988246,0.8195977141256628,0.3164705882352942,0.30309792828022314
6255,2.184,2.184733521923621,2184.0,2184.7335219236206,1906.5240000000001,2752.2,5124.046712854073,5126.710605656382,0.8191921203603634,0.8196180025030186,0.3035294117647059,0.30309792828022314
6256,2.182,2.184733521923621,2182.0,2184.7335219236206,1906.8288,2752.64,5124.9920301130815,5127.657107170868,0.8192122810283059,0.8196382843943203,0.30470588235294127,0.30309792828022314
6257,2.164,2.184733521923621,2164.0,2184.7335219236206,1907.1336000000001,2753.08,5125.9295491545545,5128.603608685354,0.8192311889331236,0.8196585598026775,0.31529411764705884,0.30309792828022314
6258,2.124,2.184733521923621,2124.0,2184.7335219236206,1907.4384,2753.52,5126.8497388237265,5129.55011019984,0.819247321640097,0.8196788287311985,0.3388235294117647,0.30309792828022314
6259,2.102,2.184733521923621,2102.0,2184.7335219236206,1907.7432000000001,2753.96,5127.760397338134,5130.496611714326,0.8192619264000853,0.8196990911829887,0.3517647058823531,0.30309792828022314
6260,2.118,2.184733521923621,2118.0,2184.7335219236206,1908.048,2754.4,5128.677987601461,5131.443113228812,0.8192776338021502,0.819719347161152,0.34235294117647075,0.30309792828022314
6261,2.14,2.184733521923621,2140.0,2184.7335219236206,1908.3528000000001,2754.84,5129.605109019553,5132.389614743298,0.8192948584921823,0.8197395966687906,0.32941176470588235,0.30309792828022314
6262,2.186,2.184733521923621,2186.0,2184.7335219236206,1908.6576,2755.28,5130.552159215792,5133.336116257784,0.8193152601749908,0.8197598397090041,0.3023529411764707,0.30309792828022314
6263,2.214,2.184733521923621,2214.0,2184.7335219236206,1908.9624000000001,2755.72,5131.5113399726415,5134.28261777227,0.8193375922038386,0.8197800762848906,0.2858823529411766,0.30309792828022314
6264,2.254,2.184733521923621,2254.0,2184.7335219236206,1909.2672,2756.16,5132.487850101792,5135.229119286756,0.8193626836050115,0.8198003063995459,0.2623529411764707,0.30309792828022314
6265,2.25,2.184733521923621,2250.0,2184.7335219236206,1909.5720000000001,2756.6,5133.462627293712,5136.175620801242,0.8193874903900578,0.8198205300560641,0.26470588235294124,0.30309792828022314
6266,2.234,2.184733521923621,2234.0,2184.7335219236206,1909.8768,2757.04,5134.430472736712,5137.122122315728,0.8194111830093699,0.8198407472575372,0.27411764705882363,0.30309792828022314
6267,2.238,2.184733521923621,2238.0,2184.7335219236206,1910.1816000000001,2757.48,5135.4000511169415,5138.068623830214,0.8194351445854382,0.819860958007055,0.271764705882353,0.30309792828022314
6268,2.28,2.184733521923621,2280.0,2184.7335219236206,1910.4864,2757.92,5136.387825338087,5139.0151253447,0.8194620014898033,0.8198811623077058,0.24705882352941197,0.30309792828022314
6269,2.263,2.184733521923621,2263.0,2184.7335219236206,1910.7912000000001,2758.36,5137.368234576005,5139.961626859186,0.8194876750001604,0.8199013601625755,0.2570588235294119,0.30309792828022314
6270,2.206,2.184733521923621,2206.0,2184.7335219236206,1911.096,2758.8,5138.323949458394,5140.908128373672,0.8195094018274951,0.8199215515747483,0.29058823529411776,0.30309792828022314
6271,2.206,2.184733521923621,2206.0,2184.7335219236206,1911.4008000000001,2759.2400000000002,5139.279664340783,5141.854629888158,0.8195311217255274,0.8199417365473064,0.29058823529411776,0.30309792828022314
6272,2.172,2.184733521923621,2172.0,2184.7335219236206,1911.7056,2759.68,5140.220649256717,5142.801131402644,0.8195504861697571,0.8199619150833298,0.3105882352941176,0.30309792828022314
6273,2.17,2.184733521923621,2170.0,2184.7335219236206,1912.0104000000001,2760.12,5141.160767704035,5143.74763291713,0.8195697063134122,0.8199820871858968,0.31176470588235305,0.30309792828022314
6274,2.166,2.184733521923621,2166.0,2184.7335219236206,1912.3152,2760.56,5142.099153214123,5144.6941344316165,0.8195886441208358,0.8200022528580836,0.31411764705882367,0.30309792828022314
6275,2.166,2.184733521923621,2166.0,2184.7335219236206,1912.6200000000001,2761.0,5143.037538724212,5145.6406359461025,0.8196075758923047,0.8200224121029646,0.31411764705882367,0.30309792828022314
6276,2.172,2.184733521923621,2172.0,2184.7335219236206,1912.9248,2761.44,5143.978523640146,5146.587137460589,0.8196269158126427,0.8200425649236119,0.3105882352941176,0.30309792828022314
6277,2.154,2.184733521923621,2154.0,2184.7335219236206,1913.2296000000001,2761.88,5144.911710338544,5147.533638975075,0.8196450072229639,0.8200627113230962,0.3211764705882354,0.30309792828022314
6278,2.156,2.184733521923621,2156.0,2184.7335219236206,1913.5344,2762.32,5145.845763505557,5148.480140489561,0.8196632308865176,0.8200828513044857,0.32,0.30309792828022314
6279,2.159,2.184733521923621,2159.0,2184.7335219236206,1913.8392000000001,2762.76,5146.781116375493,5149.426642004047,0.8196816557374571,0.8201029848708468,0.3182352941176472,0.30309792828022314
6280,2.13,2.184733521923621,2130.0,2184.7335219236206,1914.144,2763.2,5147.703905450511,5150.373143518533,0.8196980741163234,0.820123112025244,0.33529411764705896,0.30309792828022314
6281,2.068,2.184733521923621,2068.0,2184.7335219236206,1914.4488000000001,2763.64,5148.599833998463,5151.319645033019,0.8197102107942147,0.8201432327707401,0.371764705882353,0.30309792828022314
6282,2.038,2.184733521923621,2037.9999999999998,2184.7335219236206,1914.7536,2764.08,5149.482765517188,5152.266146547505,0.819720274676407,0.8201633471103955,0.3894117647058825,0.30309792828022314
6283,2.082,2.184733521923621,2082.0,2184.7335219236206,1915.0584000000001,2764.52,5150.384759345445,5153.212648061991,0.819733369305339,0.820183455047269,0.36352941176470605,0.30309792828022314
6284,2.226,2.184733521923621,2226.0,2184.7335219236206,1915.3632,2764.96,5151.3491389139845,5154.159149576477,0.8197563874783552,0.8202035565844171,0.2788235294117648,0.30309792828022314
6285,2.183,2.184733521923621,2183.0,2184.7335219236206,1915.6680000000001,2765.4,5152.294889407301,5155.105651090963,0.819776434273238,0.8202236517248946,0.3041176470588237,0.30309792828022314
6286,2.178,2.184733521923621,2178.0,2184.7335219236206,1915.9728,2765.84,5153.2384737290795,5156.052152605449,0.8197961300873496,0.8202437404717545,0.3070588235294119,0.30309792828022314
6287,2.182,2.184733521923621,2182.0,2184.7335219236206,1916.2776000000001,2766.28,5154.183790988088,5156.998654119935,0.8198160952740715,0.8202638228280476,0.30470588235294127,0.30309792828022314
6288,2.186,2.184733521923621,2186.0,2184.7335219236206,1916.5824,2766.72,5155.1308411843265,5157.945155634421,0.8198363297048865,0.8202838987968227,0.3023529411764707,0.30309792828022314
6289,2.146,2.184733521923621,2146.0,2184.7335219236206,1916.8872000000001,2767.16,5156.060562008264,5158.891657148907,0.8198538021956217,0.820303968381127,0.3258823529411766,0.30309792828022314
6290,2.082,2.184733521923621,2082.0,2184.7335219236206,1917.192,2767.6,5156.962555836521,5159.838158663393,0.8198668610232942,0.8203240315840052,0.36352941176470605,0.30309792828022314
6291,2.044,2.184733521923621,2044.0,2184.7335219236206,1917.4968000000001,2768.04,5157.8480867610915,5160.784660177879,0.819877298801636,0.8203440884085009,0.3858823529411765,0.30309792828022314
6292,2.074,2.184733521923621,2074.0,2184.7335219236206,1917.8016,2768.48,5158.746614714888,5161.731161692365,0.8198897989057355,0.820364138857655,0.3682352941176472,0.30309792828022314
6293,2.098,2.184733521923621,2098.0,2184.7335219236206,1918.1064000000001,2768.92,5159.655540292065,5162.677663206851,0.8199039472893794,0.8203841829345068,0.3541176470588237,0.30309792828022314
6294,2.118,2.184733521923621,2118.0,2184.7335219236206,1918.4112,2769.36,5160.573130555392,5163.624164721337,0.8199194678353021,0.8204042206420936,0.34235294117647075,0.30309792828022314
6295,2.102,2.184733521923621,2102.0,2184.7335219236206,1918.7160000000001,2769.8,5161.483789069799,5164.570666235823,0.8199338822986179,0.8204242519834509,0.3517647058823531,0.30309792828022314
6296,2.154,2.184733521923621,2154.0,2184.7335219236206,1919.0208,2770.2400000000002,5162.4169757681975,5165.517167750309,0.8199518703570835,0.820444276961612,0.3211764705882354,0.30309792828022314
6297,2.19,2.184733521923621,2190.0,2184.7335219236206,1919.3256000000001,2770.68,5163.365758901667,5166.4636692647955,0.8199723295063787,0.8204642955796086,0.3000000000000001,0.30309792828022314
6298,2.186,2.184733521923621,2186.0,2184.7335219236206,1919.6304,2771.12,5164.312809097905,5167.4101707792815,0.8199925070018903,0.8204843078404702,0.3023529411764707,0.30309792828022314
6299,2.178,2.184733521923621,2178.0,2184.7335219236206,1919.9352000000001,2771.56,5165.256393419684,5168.356672293768,0.8200121278646902,0.8205043137472245,0.3070588235294119,0.30309792828022314
6300,2.2,2.184733521923621,2200.0,2184.7335219236206,1920.24,2772.0,5166.209508896228,5169.303173808254,0.8200332553803537,0.8205243133028974,0.2941176470588235,0.30309792828022314
6301,2.212,2.184733521923621,2212.0,2184.7335219236206,1920.5448000000001,2772.44,5167.167823184462,5170.24967532274,0.8200552012671737,0.8205443065105126,0.28705882352941176,0.30309792828022314
6302,2.25,2.184733521923621,2250.0,2184.7335219236206,1920.8496,2772.88,5168.142600376382,5171.196176837226,0.8200797525192608,0.820564293373092,0.26470588235294124,0.30309792828022314
6303,2.238,2.184733521923621,2238.0,2184.7335219236206,1921.1544000000001,2773.32,5169.112178756612,5172.142678351712,0.8201034711655738,0.8205842738936557,0.271764705882353,0.30309792828022314
6304,2.23,2.184733521923621,2230.0,2184.7335219236206,1921.4592,2773.76,5170.078291262381,5173.089179866198,0.8201266324972051,0.8206042480752217,0.2764705882352942,0.30309792828022314
6305,2.218,2.184733521923621,2218.0,2184.7335219236206,1921.7640000000001,2774.2,5171.03920495646,5174.035681380684,0.8201489619280666,0.8206242159208064,0.283529411764706,0.30309792828022314
6306,2.246,2.184733521923621,2246.0,2184.7335219236206,1922.0688,2774.64,5172.0122492111495,5174.98218289517,0.8201732079307247,0.8206441774334237,0.26705882352941185,0.30309792828022314
6307,2.231,2.184733521923621,2231.0,2184.7335219236206,1922.3736000000001,2775.08,5172.9787949512265,5175.928684409656,0.8201964158793763,0.8206641326160863,0.27588235294117663,0.30309792828022314
6308,2.255,2.184733521923621,2255.0,2184.7335219236206,1922.6784,2775.52,5173.955738314684,5176.875185924142,0.8202212647930698,0.8206840814718044,0.26176470588235307,0.30309792828022314
6309,2.26,2.184733521923621,2260.0,2184.7335219236206,1922.9832000000001,2775.96,5174.9348478496795,5177.821687438628,0.8202464491757299,0.8207040240035867,0.2588235294117649,0.30309792828022314
6310,2.218,2.184733521923621,2218.0,2184.7335219236206,1923.288,2776.4,5175.895761543758,5178.768188953114,0.8202687419245259,0.8207239602144396,0.283529411764706,0.30309792828022314
6311,2.17,2.184733521923621,2170.0,2184.7335219236206,1923.5928000000001,2776.84,5176.835879991077,5179.7146904676,0.8202877325290884,0.8207438901073681,0.31176470588235305,0.30309792828022314
6312,2.238,2.184733521923621,2238.0,2184.7335219236206,1923.8976,2777.28,5177.8054583713065,5180.661191982086,0.8203113844061005,0.8207638136853749,0.271764705882353,0.30309792828022314
6313,2.252,2.184733521923621,2252.0,2184.7335219236206,1924.2024000000001,2777.72,5178.781102031841,5181.607693496572,0.8203359895504263,0.8207837309514608,0.26352941176470607,0.30309792828022314
6314,2.271,2.184733521923621,2271.0,2184.7335219236206,1924.5072,2778.16,5179.764977144219,5182.554195011058,0.8203618905835001,0.820803641908625,0.2523529411764707,0.30309792828022314
6315,2.278,2.184733521923621,2278.0,2184.7335219236206,1924.8120000000001,2778.6,5180.75188489675,5183.500696525544,0.8203882636416073,0.8208235465598644,0.2482352941176471,0.30309792828022314
6316,2.306,2.184733521923621,2306.0,2184.7335219236206,1925.1168,2779.04,5181.750923209891,5184.44719804003,0.8204165489566009,0.8208434449081745,0.23176470588235298,0.30309792828022314
6317,2.287,2.184733521923621,2287.0,2184.7335219236206,1925.4216000000001,2779.48,5182.7417300711895,5185.393699554516,0.8204435222528399,0.8208633369565485,0.24294117647058835,0.30309792828022314
6318,2.234,2.184733521923621,2234.0,2184.7335219236206,1925.7264,2779.92,5183.709575514189,5186.340201069002,0.8204668527246263,0.8208832227079776,0.27411764705882363,0.30309792828022314
6319,2.194,2.184733521923621,2194.0,2184.7335219236206,1926.0312000000001,2780.36,5184.660091584888,5187.2867025834885,0.8204874333889678,0.8209031021654516,0.2976470588235295,0.30309792828022314
6320,2.136,2.184733521923621,2136.0,2184.7335219236206,1926.336,2780.8,5185.585480065751,5188.2332040979745,0.8205040316559732,0.820922975331958,0.33176470588235296,0.30309792828022314
